Format Version,1.0,
Take Name,Take 2022-10-21 01.58.24 PM,
Capture Frame Rate,300.00,
Export Frame Rate,300.00,
Capture Start Time,21 Oct 2022 13:58:24 +0900,
Total Frames In Take,32253,
Total Exported Frames,32253,
Coordinate Space,Local,
Device Name,AMTI 3194 3194,
Device Type,2,
Device Channel Count,6,
Mocap Rate,300.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,1,
PosX_PosY_X,0.502139,
PosX_PosY_Y,-0.000029,
PosX_PosY_Z,0.501192,
NegX_PosY_X,-0.000017,
NegX_PosY_Y,0.000014,
NegX_PosY_Z,0.501749,
NegX_NegY_X,-0.000020,
NegX_NegY_Y,0.000034,
NegX_NegY_Z,0.000002,
PosX_NegY_X,0.502136,
PosX_NegY_Y,-0.000009,
PosX_NegY_Z,-0.000555,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
257,0.856000,257,-13.711426,0.437317,674.750000,50.832031,3.748535,-2.560059,-0.005555,0.075335,0.000000,-3.590574
258,0.860000,258,-13.709473,0.408676,674.218750,50.835938,3.747925,-2.643677,-0.005559,0.075400,0.000000,-3.675096
259,0.863000,259,-13.714355,1.082458,674.312500,50.841797,3.772827,-2.775757,-0.005595,0.075398,0.000000,-3.803735
260,0.866000,260,-13.247559,0.724243,674.312500,50.804688,3.739746,-2.644043,-0.005546,0.075343,0.000000,-3.638136
261,0.870000,261,-13.742188,0.428070,674.750000,50.687500,3.699341,-2.678955,-0.005483,0.075120,0.000000,-3.708927
262,0.873000,262,-13.180176,0.432449,674.125000,50.718750,3.741455,-2.578369,-0.005550,0.075236,0.000000,-3.567598
263,0.876000,263,-13.216797,0.773499,674.218750,50.689453,3.765137,-2.561279,-0.005584,0.075183,0.000000,-3.550632
264,0.880000,264,-13.181641,0.593323,673.968750,50.644531,3.813599,-2.543579,-0.005658,0.075144,0.000000,-3.530740
265,0.883000,265,-13.306152,0.528717,674.093750,50.671875,3.785645,-2.593994,-0.005616,0.075170,0.000000,-3.591253
266,0.886000,266,-13.894043,0.276825,674.093750,50.669922,3.741455,-2.429199,-0.005550,0.075167,0.000000,-3.472043
267,0.890000,267,-13.895020,0.351013,673.968750,50.550781,3.789307,-2.545166,-0.005622,0.075005,0.000000,-3.585383
268,0.893000,268,-13.743652,0.674133,673.968750,50.687500,3.770996,-2.627808,-0.005595,0.075207,0.000000,-3.657661
269,0.896000,269,-13.712402,0.258972,674.125000,50.576172,3.699341,-2.497437,-0.005488,0.075025,0.000000,-3.524787
270,0.900000,270,-13.455078,0.198654,673.468750,50.603516,3.731079,-2.230713,-0.005540,0.075139,0.000000,-3.240608
271,0.903000,271,-13.462402,0.666443,673.750000,50.546875,3.756104,-2.246826,-0.005575,0.075023,0.000000,-3.253103
272,0.906000,272,-13.586914,0.338394,673.343750,50.484375,3.678589,-2.466431,-0.005463,0.074976,0.000000,-3.483269
273,0.910000,273,-13.406250,0.697784,673.750000,50.546875,3.709717,-2.364868,-0.005506,0.075023,0.000000,-3.366806
274,0.913000,274,-13.426758,0.065498,673.218750,50.464844,3.659180,-2.201538,-0.005435,0.074961,0.000000,-3.207659
275,0.916000,275,-13.895508,0.185318,673.062500,50.437500,3.715942,-2.399292,-0.005521,0.074937,0.000000,-3.439561
276,0.920000,276,-14.095703,1.101074,672.968750,50.443359,3.686523,-2.483154,-0.005478,0.074956,0.000000,-3.533687
277,0.923000,277,-13.190430,0.931549,673.343750,50.427734,3.692993,-2.566162,-0.005485,0.074892,0.000000,-3.548904
278,0.926000,278,-12.689941,0.754211,673.593750,50.431641,3.685913,-2.782104,-0.005472,0.074870,0.000000,-3.728067
279,0.930000,279,-12.689941,0.689056,673.875000,50.431641,3.661865,-2.666382,-0.005434,0.074838,0.000000,-3.612331
280,0.933000,280,-13.217285,0.600555,673.593750,50.384766,3.691772,-2.715698,-0.005481,0.074800,0.000000,-3.701059
281,0.936000,281,-12.834961,0.002787,673.750000,50.517578,3.607788,-2.601074,-0.005355,0.074980,0.000000,-3.563421
282,0.940000,282,-12.487793,-0.287964,673.593750,50.406250,3.666626,-2.649902,-0.005443,0.074832,0.000000,-3.585954
283,0.943000,283,-13.272949,0.166397,673.500000,50.417969,3.665161,-2.766357,-0.005442,0.074860,0.000000,-3.759060
284,0.946000,284,-13.471191,0.523773,673.750000,50.455078,3.563110,-2.719116,-0.005288,0.074887,0.000000,-3.725163
285,0.950000,285,-13.782227,0.495224,673.750000,50.406250,3.576660,-2.586182,-0.005309,0.074814,0.000000,-3.614663
286,0.953000,286,-13.718750,0.474365,673.500000,50.359375,3.578125,-2.769653,-0.005313,0.074773,0.000000,-3.792920
287,0.956000,287,-13.911621,0.775604,674.156250,50.369141,3.621460,-2.784058,-0.005372,0.074714,0.000000,-3.819289
288,0.960000,288,-14.217773,0.463516,673.875000,50.378906,3.537842,-2.487793,-0.005250,0.074760,0.000000,-3.548280
289,0.963000,289,-13.495605,0.071804,673.875000,50.388672,3.561523,-2.420288,-0.005285,0.074775,0.000000,-3.429036
290,0.966000,290,-13.341309,0.142006,674.156250,50.341797,3.639282,-2.484497,-0.005398,0.074674,0.000000,-3.479976
291,0.970000,291,-13.813965,0.440475,674.406250,50.330078,3.576172,-2.503174,-0.005303,0.074629,0.000000,-3.531757
292,0.973000,292,-13.474121,0.635651,674.250000,50.304688,3.563721,-2.437256,-0.005285,0.074608,0.000000,-3.439178
293,0.976000,293,-13.416016,0.513306,674.687500,50.283203,3.493774,-2.422852,-0.005178,0.074528,0.000000,-3.420064
294,0.980000,294,-13.071777,0.426620,674.531250,50.263672,3.529175,-2.189087,-0.005232,0.074516,0.000000,-3.160917
295,0.983000,295,-13.539551,0.427032,674.906250,50.232422,3.537964,-2.554443,-0.005242,0.074429,0.000000,-3.559937
296,0.986000,296,-13.819824,0.090008,674.687500,50.193359,3.431274,-2.607910,-0.005086,0.074395,0.000000,-3.635578
297,0.990000,297,-13.534668,0.223244,674.156250,50.144531,3.488647,-2.440918,-0.005175,0.074381,0.000000,-3.446487
298,0.993000,298,-13.472656,-0.081341,674.062500,50.126953,3.417847,-2.460083,-0.005071,0.074365,0.000000,-3.462395
299,0.996000,299,-13.039062,0.046074,674.062500,50.126953,3.432739,-2.492554,-0.005093,0.074365,0.000000,-3.461975
300,1.000000,300,-12.425293,0.748291,673.812500,50.025391,3.454224,-2.226807,-0.005126,0.074242,0.000000,-3.145453
301,1.003000,301,-12.980957,0.433578,673.531250,50.029297,3.410645,-2.195190,-0.005064,0.074279,0.000000,-3.157209
302,1.006000,302,-13.600586,-0.151001,673.531250,49.986328,3.340820,-2.397339,-0.004960,0.074215,0.000000,-3.407459
303,1.010000,303,-13.725586,-0.215729,674.062500,49.986328,3.385132,-2.445190,-0.005022,0.074157,0.000000,-3.464119
304,1.013000,304,-14.104004,0.130913,673.906250,49.906250,3.372803,-2.562744,-0.005005,0.074055,0.000000,-3.606564
305,1.016000,305,-13.973633,-0.169312,673.562500,49.843750,3.352295,-2.697510,-0.004977,0.074000,0.000000,-3.732404
306,1.020000,306,-13.345215,-0.531311,673.562500,49.855469,3.396851,-2.729126,-0.005043,0.074018,0.000000,-3.719586
307,1.023000,307,-13.719727,-0.491913,673.812500,49.757812,3.384644,-2.713501,-0.005023,0.073845,0.000000,-3.729108
308,1.026000,308,-13.820801,0.025604,673.687500,49.769531,3.381958,-2.530518,-0.005020,0.073876,0.000000,-3.551418
309,1.030000,309,-13.473633,-0.312195,673.562500,49.800781,3.368774,-2.381226,-0.005001,0.073936,0.000000,-3.378979
310,1.033000,310,-13.840332,-1.127258,673.812500,49.671875,3.307373,-2.333984,-0.004908,0.073718,0.000000,-3.359794
311,1.036000,311,-14.281250,-0.759583,673.562500,49.664062,3.389160,-2.514771,-0.005032,0.073733,0.000000,-3.571598
312,1.040000,312,-14.353027,-0.124279,673.593750,49.507812,3.363525,-2.716187,-0.004993,0.073498,0.000000,-3.771726
313,1.043000,313,-14.792480,0.064362,673.562500,49.644531,3.373291,-2.848145,-0.005008,0.073704,0.000000,-3.938093
314,1.046000,314,-14.538086,-0.301666,673.937500,49.625000,3.357666,-2.681885,-0.004982,0.073634,0.000000,-3.753891
315,1.050000,315,-13.857910,-0.335983,674.125000,49.511719,3.356445,-2.532715,-0.004979,0.073446,0.000000,-3.552194
316,1.053000,316,-14.323730,-0.519897,674.312500,49.652344,3.244385,-2.534912,-0.004811,0.073634,0.000000,-3.592128
317,1.056000,317,-14.381836,-0.357849,674.093750,49.607422,3.363037,-2.664795,-0.004989,0.073591,0.000000,-3.724958
318,1.060000,318,-13.822754,-0.290558,674.093750,49.607422,3.357788,-2.548584,-0.004981,0.073591,0.000000,-3.567266
319,1.063000,319,-14.232422,0.046604,674.218750,49.574219,3.344727,-2.565796,-0.004961,0.073528,0.000000,-3.612051
320,1.066000,320,-14.695801,-0.169571,673.937500,49.574219,3.352539,-2.815552,-0.004975,0.073559,0.000000,-3.897405
321,1.070000,321,-14.304688,0.360352,674.093750,49.541016,3.294434,-2.850952,-0.004887,0.073493,0.000000,-3.900482
322,1.073000,322,-14.148438,0.363831,673.968750,49.517578,3.323730,-2.700317,-0.004932,0.073472,0.000000,-3.738032
323,1.076000,323,-14.130371,-0.898987,674.218750,49.542969,3.298462,-2.684082,-0.004892,0.073482,0.000000,-3.726809
324,1.080000,324,-14.070312,-0.672363,673.843750,49.468750,3.324341,-2.700806,-0.004933,0.073413,0.000000,-3.737064
325,1.083000,325,-14.334473,0.273331,674.093750,49.496094,3.293335,-2.534912,-0.004886,0.073426,0.000000,-3.586102
326,1.086000,326,-14.242188,0.473251,673.468750,49.423828,3.295898,-2.652466,-0.004894,0.073387,0.000000,-3.695341
327,1.090000,327,-13.740234,0.173126,673.687500,49.386719,3.288574,-2.652954,-0.004881,0.073308,0.000000,-3.659379
328,1.093000,328,-14.429199,0.426102,673.843750,49.302734,3.338257,-2.585083,-0.004954,0.073166,0.000000,-3.638705
329,1.096000,329,-14.331543,0.107246,673.968750,49.380859,3.365356,-2.666626,-0.004993,0.073269,0.000000,-3.716145
330,1.100000,330,-14.196289,-0.547058,673.750000,49.255859,3.368530,-2.568115,-0.005000,0.073107,0.000000,-3.608699
331,1.103000,331,-14.230469,-0.650299,673.343750,49.281250,3.294678,-2.670288,-0.004893,0.073189,0.000000,-3.714982
332,1.106000,332,-14.006836,-0.678711,673.343750,49.281250,3.302002,-2.719849,-0.004904,0.073189,0.000000,-3.748321
333,1.110000,333,-13.802246,-0.044086,673.218750,49.201172,3.333740,-2.603149,-0.004952,0.073083,0.000000,-3.612084
334,1.113000,334,-14.468750,0.301270,673.750000,49.089844,3.264282,-2.539062,-0.004845,0.072861,0.000000,-3.591805
335,1.116000,335,-14.383789,-0.373627,673.375000,49.085938,3.386108,-2.385864,-0.005029,0.072895,0.000000,-3.436255
336,1.120000,336,-13.912598,-0.675842,673.343750,49.091797,3.353271,-2.386841,-0.004980,0.072907,0.000000,-3.404539
337,1.123000,337,-13.983887,-0.428970,673.250000,49.060547,3.327148,-2.521240,-0.004942,0.072871,0.000000,-3.542383
338,1.126000,338,-13.885742,-0.727814,673.125000,49.048828,3.305786,-2.538452,-0.004911,0.072867,0.000000,-3.553843
339,1.129000,339,-14.235352,-0.258118,673.375000,48.937500,3.318970,-2.488892,-0.004929,0.072675,0.000000,-3.524717
340,1.133000,340,-13.836914,0.239395,672.875000,48.933594,3.308472,-2.556152,-0.004917,0.072723,0.000000,-3.561239
341,1.136000,341,-13.533203,0.407074,672.875000,48.837891,3.222656,-2.259766,-0.004789,0.072581,0.000000,-3.240068
342,1.139000,342,-13.896484,-0.046736,673.656250,48.792969,3.403320,-2.236206,-0.005052,0.072430,0.000000,-3.242965
343,1.143000,343,-13.275391,0.077198,673.656250,48.841797,3.376221,-2.220825,-0.005012,0.072503,0.000000,-3.182938
344,1.146000,344,-13.549805,-0.238220,673.281250,48.822266,3.342041,-2.422363,-0.004964,0.072514,0.000000,-3.406095
345,1.149000,345,-13.896973,-0.415298,674.062500,48.722656,3.330933,-2.570435,-0.004942,0.072282,0.000000,-3.576989
346,1.153000,346,-13.677734,-0.078770,673.531250,48.769531,3.434570,-2.701660,-0.005099,0.072409,0.000000,-3.692449
347,1.156000,347,-13.520508,-0.071651,673.156250,48.748047,3.439331,-2.585327,-0.005109,0.072417,0.000000,-3.564810
348,1.159000,348,-13.118652,-0.264282,673.437500,48.613281,3.380737,-2.469360,-0.005020,0.072187,0.000000,-3.417680
349,1.163000,349,-13.140625,-0.474106,673.031250,48.595703,3.475586,-2.567017,-0.005164,0.072204,0.000000,-3.518274
350,1.166000,350,-12.986328,-0.745270,673.187500,48.527344,3.336182,-2.537231,-0.004956,0.072086,0.000000,-3.477056
351,1.169000,351,-13.213867,-0.185730,673.687500,48.470703,3.426147,-2.566406,-0.005086,0.071948,0.000000,-3.518067
352,1.173000,352,-13.363281,-0.595673,673.593750,48.546875,3.396362,-2.734619,-0.005042,0.072071,0.000000,-3.700734
353,1.176000,353,-13.549316,-0.617462,673.593750,48.449219,3.365967,-2.535278,-0.004997,0.071926,0.000000,-3.512918
354,1.179000,354,-13.448242,-0.764587,673.593750,48.406250,3.489502,-2.664185,-0.005180,0.071863,0.000000,-3.634572
355,1.183000,355,-13.113770,-0.632721,673.968750,48.380859,3.477417,-2.663452,-0.005160,0.071785,0.000000,-3.608089
356,1.186000,356,-12.834473,-0.499680,673.468750,48.335938,3.390137,-2.433838,-0.005034,0.071772,0.000000,-3.357504
357,1.189000,357,-13.169922,-0.622467,673.593750,48.310547,3.499023,-2.480103,-0.005195,0.071721,0.000000,-3.427891
358,1.193000,358,-13.511230,-1.093994,673.750000,48.343750,3.439209,-2.698120,-0.005105,0.071753,0.000000,-3.673179
359,1.196000,359,-13.639160,-0.896515,673.875000,48.218750,3.435303,-2.514160,-0.005098,0.071554,0.000000,-3.494673
360,1.199000,360,-13.549805,-0.648071,674.125000,48.212891,3.439087,-2.330566,-0.005102,0.071519,0.000000,-3.302944
361,1.203000,361,-13.171387,-0.927795,673.875000,48.269531,3.450806,-2.480957,-0.005121,0.071630,0.000000,-3.429172
362,1.206000,362,-14.010742,-1.023254,673.875000,48.216797,3.494629,-2.578857,-0.005186,0.071552,0.000000,-3.586654
363,1.209000,363,-14.047363,-0.615326,673.625000,48.162109,3.517944,-2.394897,-0.005222,0.071497,0.000000,-3.402454
364,1.213000,364,-13.985840,-0.576691,673.875000,48.115234,3.472290,-2.429199,-0.005153,0.071401,0.000000,-3.430771
365,1.216000,365,-13.956055,-0.509491,673.875000,48.066406,3.521362,-2.643799,-0.005226,0.071328,0.000000,-3.641924
366,1.219000,366,-14.140625,-0.634338,673.875000,48.068359,3.515015,-2.510742,-0.005216,0.071331,0.000000,-3.522720
367,1.223000,367,-13.479980,-1.153137,674.156250,48.080078,3.585083,-2.624634,-0.005318,0.071319,0.000000,-3.592144
368,1.226000,368,-13.510254,-1.176941,674.062500,48.011719,3.511719,-2.543457,-0.005210,0.071227,0.000000,-3.511889
369,1.229000,369,-13.947266,-1.217590,674.812500,48.050781,3.497925,-2.409668,-0.005184,0.071206,0.000000,-3.409110
370,1.233000,370,-13.607910,-1.338684,674.562500,48.058594,3.460693,-2.444580,-0.005130,0.071244,0.000000,-3.420931
371,1.236000,371,-13.907715,-1.780823,674.937500,47.896484,3.570801,-2.506104,-0.005291,0.070964,0.000000,-3.502477
372,1.240000,372,-14.343750,-1.817871,675.093750,47.921875,3.628540,-2.487305,-0.005375,0.070986,0.000000,-3.515274
373,1.243000,373,-14.160645,-1.577454,675.218750,47.939453,3.538940,-2.556641,-0.005241,0.070998,0.000000,-3.570292
374,1.246000,374,-13.753418,-1.692444,674.937500,47.943359,3.552002,-2.223999,-0.005263,0.071034,0.000000,-3.209863
375,1.250000,375,-13.566406,-2.089722,674.937500,47.904297,3.485352,-2.208862,-0.005164,0.070976,0.000000,-3.182541
376,1.253000,376,-13.787598,-1.902283,675.375000,47.875000,3.502808,-2.440674,-0.005186,0.070887,0.000000,-3.427895
377,1.256000,377,-13.818359,-1.954956,675.500000,47.806641,3.526001,-2.489014,-0.005220,0.070772,0.000000,-3.477174
378,1.260000,378,-13.979004,-1.643982,675.500000,47.748047,3.448853,-2.574585,-0.005106,0.070685,0.000000,-3.571091
379,1.263000,379,-13.761719,-1.591187,675.468750,47.845703,3.504395,-2.589966,-0.005188,0.070833,0.000000,-3.573009
380,1.266000,380,-13.886719,-1.554565,675.375000,47.775391,3.452026,-2.707886,-0.005111,0.070739,0.000000,-3.698165
381,1.270000,381,-13.756836,-1.818787,675.000000,47.708984,3.479736,-2.624268,-0.005155,0.070680,0.000000,-3.605977
382,1.273000,382,-13.692871,-1.975281,675.250000,47.710938,3.481812,-2.590088,-0.005156,0.070657,0.000000,-3.567766
383,1.276000,383,-13.826172,-1.351440,675.250000,47.652344,3.478271,-2.456787,-0.005151,0.070570,0.000000,-3.439460
384,1.280000,384,-13.692383,-2.005981,675.250000,47.710938,3.433838,-2.474976,-0.005085,0.070657,0.000000,-3.452635
385,1.283000,385,-13.659668,-2.426514,675.031250,47.626953,3.409790,-2.359253,-0.005051,0.070555,0.000000,-3.335270
386,1.286000,386,-13.688965,-2.517212,674.843750,47.654297,3.408447,-2.426270,-0.005051,0.070615,0.000000,-3.405634
387,1.290000,387,-13.313965,-2.256714,674.875000,47.556641,3.517822,-2.538940,-0.005213,0.070467,0.000000,-3.488903
